Middle layer Super Output Areas Code,Middle layer Super Output Areas,Distance travelled to work (11 categories),Observation
E02004689,Basingstoke and Deane 015,Works mainly from home,1160
E02004690,Basingstoke and Deane 016,Works mainly from home,1546
E02004691,Basingstoke and Deane 017,Works mainly from home,1884
E02004692,Basingstoke and Deane 018,Works mainly from home,1439
E02004693,Basingstoke and Deane 019,Works mainly from home,1263
E02004694,Basingstoke and Deane 020,Works mainly from home,1629
E02004695,Basingstoke and Deane 021,Works mainly from home,2411
E02004696,Basingstoke and Deane 022,Works mainly from home,1781
E02004697,East Hampshire 001,Works mainly from home,1513
E02004698,East Hampshire 002,Works mainly from home,793
E02004699,East Hampshire 003,Works mainly from home,1919
E02004700,East Hampshire 004,Works mainly from home,1014
E02004702,East Hampshire 006,Works mainly from home,1080
E02004703,East Hampshire 007,Works mainly from home,2833
E02004704,East Hampshire 008,Works mainly from home,1126
E02004705,East Hampshire 009,Works mainly from home,1919
E02004706,East Hampshire 010,Works mainly from home,1446
E02004707,East Hampshire 011,Works mainly from home,2378
E02004708,East Hampshire 012,Works mainly from home,1652
E02004709,East Hampshire 013,Works mainly from home,1594
E02004710,East Hampshire 014,Works mainly from home,1112
E02004712,Eastleigh 001,Works mainly from home,1820
E02004713,Eastleigh 002,Works mainly from home,1365
E02004714,Eastleigh 003,Works mainly from home,1512
E02004715,Eastleigh 004,Works mainly from home,1394
E02004716,Eastleigh 005,Works mainly from home,1361
E02004717,Eastleigh 006,Works mainly from home,1877
E02004718,Eastleigh 007,Works mainly from home,1379
E02004719,Eastleigh 008,Works mainly from home,2274
E02004720,Eastleigh 009,Works mainly from home,1960
E02004721,Eastleigh 010,Works mainly from home,2665
E02004722,Eastleigh 011,Works mainly from home,1044
E02004723,Eastleigh 012,Works mainly from home,1673
E02004724,Eastleigh 013,Works mainly from home,1593
E02004725,Eastleigh 014,Works mainly from home,825
E02004726,Eastleigh 015,Works mainly from home,1153
E02004727,Fareham 001,Works mainly from home,2324
E02004728,Fareham 002,Works mainly from home,1607
E02004729,Fareham 003,Works mainly from home,990
E02004730,Fareham 004,Works mainly from home,1501
E02004731,Fareham 005,Works mainly from home,1514
E02004732,Fareham 006,Works mainly from home,1671
E02004733,Fareham 007,Works mainly from home,1435
E02004734,Fareham 008,Works mainly from home,1732
E02004735,Fareham 009,Works mainly from home,1137
E02004736,Fareham 010,Works mainly from home,1204
E02004737,Fareham 011,Works mainly from home,957
E02004738,Fareham 012,Works mainly from home,966
E02004739,Fareham 013,Works mainly from home,1061
E02004740,Fareham 014,Works mainly from home,1107
E02004741,Gosport 001,Works mainly from home,736
E02004742,Gosport 002,Works mainly from home,600
E02004743,Gosport 003,Works mainly from home,790
E02004744,Gosport 004,Works mainly from home,796
E02004745,Gosport 005,Works mainly from home,810
E02004746,Gosport 006,Works mainly from home,1553
E02004747,Gosport 007,Works mainly from home,631
E02004748,Gosport 008,Works mainly from home,853
E02004749,Gosport 009,Works mainly from home,973
E02004750,Gosport 010,Works mainly from home,1122
E02004751,Hart 001,Works mainly from home,1595
E02004752,Hart 002,Works mainly from home,1641
E02004753,Hart 003,Works mainly from home,2034
E02004754,Hart 004,Works mainly from home,1657
E02004755,Hart 005,Works mainly from home,3331
E02004756,Hart 006,Works mainly from home,2495
E02004757,Hart 007,Works mainly from home,1940
E02004758,Hart 008,Works mainly from home,2224
E02004759,Hart 009,Works mainly from home,1847
E02004760,Hart 010,Works mainly from home,2555
E02004761,Hart 011,Works mainly from home,1259
E02004764,Havant 003,Works mainly from home,982
E02004765,Havant 004,Works mainly from home,940
E02004766,Havant 005,Works mainly from home,751
E02004767,Havant 006,Works mainly from home,346
E02004768,Havant 007,Works mainly from home,618
E02004769,Havant 008,Works mainly from home,389
E02004770,Havant 009,Works mainly from home,470
E02004771,Havant 010,Works mainly from home,562
E02004772,Havant 011,Works mainly from home,1288
E02004774,Havant 013,Works mainly from home,1610
E02004775,Havant 014,Works mainly from home,1675
E02004776,Havant 015,Works mainly from home,844
E02004777,Havant 016,Works mainly from home,599
E02004778,Havant 017,Works mainly from home,694
E02004779,New Forest 001,Works mainly from home,1777
E02004780,New Forest 002,Works mainly from home,638
E02004781,New Forest 003,Works mainly from home,1274
E02004782,New Forest 004,Works mainly from home,891
E02004783,New Forest 005,Works mainly from home,1067
E02004784,New Forest 006,Works mainly from home,971
E02004785,New Forest 007,Works mainly from home,1062
E02004786,New Forest 008,Works mainly from home,1163
E02004787,New Forest 009,Works mainly from home,963
E02004788,New Forest 010,Works mainly from home,1267
E02004789,New Forest 011,Works mainly from home,1203
E02004790,New Forest 012,Works mainly from home,1071
E02004791,New Forest 013,Works mainly from home,454
E02004792,New Forest 014,Works mainly from home,928
E02004793,New Forest 015,Works mainly from home,1418
E02004794,New Forest 016,Works mainly from home,1194
E02004795,New Forest 017,Works mainly from home,1392
E02004796,New Forest 018,Works mainly from home,1215
E02004797,New Forest 019,Works mainly from home,896
E02004798,New Forest 020,Works mainly from home,571
E02004799,New Forest 021,Works mainly from home,696
E02004800,New Forest 022,Works mainly from home,862
E02004801,New Forest 023,Works mainly from home,987
E02004802,Rushmoor 001,Works mainly from home,740
E02004803,Rushmoor 002,Works mainly from home,634
E02004804,Rushmoor 003,Works mainly from home,1132
E02004805,Rushmoor 004,Works mainly from home,1966
E02004806,Rushmoor 005,Works mainly from home,1683
E02004807,Rushmoor 006,Works mainly from home,1494
E02004808,Rushmoor 007,Works mainly from home,2417
E02004809,Rushmoor 008,Works mainly from home,1199
E02004810,Rushmoor 009,Works mainly from home,1102
E02004811,Rushmoor 010,Works mainly from home,1175
E02004812,Rushmoor 011,Works mainly from home,1137
E02004813,Rushmoor 012,Works mainly from home,622
E02004814,Test Valley 001,Works mainly from home,1484
E02004815,Test Valley 002,Works mainly from home,697
E02004817,Test Valley 004,Works mainly from home,1138
E02004818,Test Valley 005,Works mainly from home,1910
E02004819,Test Valley 006,Works mainly from home,1471
E02004820,Test Valley 007,Works mainly from home,1429
E02004821,Test Valley 008,Works mainly from home,1129
E02004822,Test Valley 009,Works mainly from home,1701
E02004823,Test Valley 010,Works mainly from home,1454
E02004824,Test Valley 011,Works mainly from home,850
E02004825,Test Valley 012,Works mainly from home,1903
E02004826,Test Valley 013,Works mainly from home,1994
E02004827,Test Valley 014,Works mainly from home,1844
E02004828,Test Valley 015,Works mainly from home,1308
E02004829,Winchester 001,Works mainly from home,1354
E02004830,Winchester 002,Works mainly from home,1679
E02004831,Winchester 003,Works mainly from home,2411
E02004832,Winchester 004,Works mainly from home,1761
E02004833,Winchester 005,Works mainly from home,2058
E02004834,Winchester 006,Works mainly from home,1229
E02004835,Winchester 007,Works mainly from home,2488
E02004836,Winchester 008,Works mainly from home,643
E02004837,Winchester 009,Works mainly from home,1899
E02004838,Winchester 010,Works mainly from home,2256
E02004839,Winchester 011,Works mainly from home,1957
E02004840,Winchester 012,Works mainly from home,1896
E02004841,Winchester 013,Works mainly from home,2541
E02004842,Winchester 014,Works mainly from home,2077
E02004843,Broxbourne 001,Works mainly from home,1086
E02004844,Broxbourne 002,Works mainly from home,997
E02004845,Broxbourne 003,Works mainly from home,1091
E02004846,Broxbourne 004,Works mainly from home,1379
E02004847,Broxbourne 005,Works mainly from home,1379
E02004848,Broxbourne 006,Works mainly from home,1183
E02004849,Broxbourne 007,Works mainly from home,1297
E02004850,Broxbourne 008,Works mainly from home,970
E02004851,Broxbourne 009,Works mainly from home,752
E02004852,Broxbourne 010,Works mainly from home,1149
E02004853,Broxbourne 011,Works mainly from home,896
E02004854,Broxbourne 012,Works mainly from home,1088
E02004855,Broxbourne 013,Works mainly from home,952
E02004856,Dacorum 001,Works mainly from home,1200
E02004857,Dacorum 002,Works mainly from home,1441
E02004858,Dacorum 003,Works mainly from home,974
E02004859,Dacorum 004,Works mainly from home,1332
E02004860,Dacorum 005,Works mainly from home,880
E02004861,Dacorum 006,Works mainly from home,1292
E02004862,Dacorum 007,Works mainly from home,812
E02004863,Dacorum 008,Works mainly from home,832
E02004864,Dacorum 009,Works mainly from home,1854
E02004865,Dacorum 010,Works mainly from home,992
E02004866,Dacorum 011,Works mainly from home,1034
E02004867,Dacorum 012,Works mainly from home,1674
E02004868,Dacorum 013,Works mainly from home,1154
E02004869,Dacorum 014,Works mainly from home,1638
E02004870,Dacorum 015,Works mainly from home,1975
E02004871,Dacorum 016,Works mainly from home,897
E02004872,Dacorum 017,Works mainly from home,1283
E02004873,Dacorum 018,Works mainly from home,3048
E02004874,Dacorum 019,Works mainly from home,1016
E02004875,Dacorum 020,Works mainly from home,1750
E02004876,Dacorum 021,Works mainly from home,1922
E02004877,Dacorum 022,Works mainly from home,1226
E02004878,East Hertfordshire 001,Works mainly from home,1573
E02004880,East Hertfordshire 003,Works mainly from home,2568
E02004881,East Hertfordshire 004,Works mainly from home,1484
E02004882,East Hertfordshire 005,Works mainly from home,1663
E02004883,East Hertfordshire 006,Works mainly from home,1120
E02004884,East Hertfordshire 007,Works mainly from home,1945
E02004885,East Hertfordshire 008,Works mainly from home,1829
E02004886,East Hertfordshire 009,Works mainly from home,1375
E02004887,East Hertfordshire 010,Works mainly from home,1673
E02004888,East Hertfordshire 011,Works mainly from home,1727
E02004889,East Hertfordshire 012,Works mainly from home,2082
E02004890,East Hertfordshire 013,Works mainly from home,1745
E02004891,East Hertfordshire 014,Works mainly from home,1979
E02004892,East Hertfordshire 015,Works mainly from home,1170
E02004893,East Hertfordshire 016,Works mainly from home,1401
E02004894,East Hertfordshire 017,Works mainly from home,2422
E02004895,East Hertfordshire 018,Works mainly from home,1744
E02004896,Hertsmere 001,Works mainly from home,1550
E02004897,Hertsmere 002,Works mainly from home,1238
E02004898,Hertsmere 003,Works mainly from home,1135
E02004899,Hertsmere 004,Works mainly from home,1184
E02004900,Hertsmere 005,Works mainly from home,2242
E02004901,Hertsmere 006,Works mainly from home,1540
E02004902,Hertsmere 007,Works mainly from home,1331
E02004903,Hertsmere 008,Works mainly from home,1442
E02004904,Hertsmere 009,Works mainly from home,1098
E02004905,Hertsmere 010,Works mainly from home,1568
E02004906,Hertsmere 011,Works mainly from home,2219
E02004907,Hertsmere 012,Works mainly from home,2194
E02004908,Hertsmere 013,Works mainly from home,2310
E02004909,North Hertfordshire 001,Works mainly from home,1120
E02004910,North Hertfordshire 002,Works mainly from home,2467
E02004911,North Hertfordshire 003,Works mainly from home,957
E02004912,North Hertfordshire 004,Works mainly from home,2257
E02004914,North Hertfordshire 006,Works mainly from home,1586
E02004915,North Hertfordshire 007,Works mainly from home,936
E02004916,North Hertfordshire 008,Works mainly from home,1551
E02004917,North Hertfordshire 009,Works mainly from home,968
E02004918,North Hertfordshire 010,Works mainly from home,2335
E02004919,North Hertfordshire 011,Works mainly from home,1800
E02004920,North Hertfordshire 012,Works mainly from home,2470
E02004921,North Hertfordshire 013,Works mainly from home,2034
E02004922,North Hertfordshire 014,Works mainly from home,2220
E02004923,North Hertfordshire 015,Works mainly from home,2443
E02004924,St Albans 001,Works mainly from home,2206
E02004925,St Albans 002,Works mainly from home,2147
E02004926,St Albans 003,Works mainly from home,2375
E02004927,St Albans 004,Works mainly from home,1597
E02004928,St Albans 005,Works mainly from home,1905
E02004929,St Albans 006,Works mainly from home,1477
E02004930,St Albans 007,Works mainly from home,1704
E02004931,St Albans 008,Works mainly from home,1705
E02004932,St Albans 009,Works mainly from home,1868
E02004933,St Albans 010,Works mainly from home,2108
E02004934,St Albans 011,Works mainly from home,2652
E02004935,St Albans 012,Works mainly from home,3441
E02004936,St Albans 013,Works mainly from home,1921
E02004937,St Albans 014,Works mainly from home,2140
E02004939,St Albans 016,Works mainly from home,1416
E02004940,St Albans 017,Works mainly from home,1814
E02004941,St Albans 018,Works mainly from home,1659
E02004942,St Albans 019,Works mainly from home,1257
E02004943,St Albans 020,Works mainly from home,1780
E02004944,Stevenage 001,Works mainly from home,1085
E02004945,Stevenage 002,Works mainly from home,2108
E02004946,Stevenage 003,Works mainly from home,870
E02004948,Stevenage 005,Works mainly from home,846
E02004949,Stevenage 006,Works mainly from home,1210
E02004950,Stevenage 007,Works mainly from home,873
E02004951,Stevenage 008,Works mainly from home,1032
E02004952,Stevenage 009,Works mainly from home,1019
E02004953,Stevenage 010,Works mainly from home,738
E02004954,Stevenage 011,Works mainly from home,961
E02004955,Stevenage 012,Works mainly from home,914
E02004956,Three Rivers 001,Works mainly from home,1901
E02004957,Three Rivers 002,Works mainly from home,2066
E02004958,Three Rivers 003,Works mainly from home,1771
E02004959,Three Rivers 004,Works mainly from home,1674
E02004960,Three Rivers 005,Works mainly from home,1563
E02004961,Three Rivers 006,Works mainly from home,2279
E02004962,Three Rivers 007,Works mainly from home,2168
E02004963,Three Rivers 008,Works mainly from home,1183
E02004964,Three Rivers 009,Works mainly from home,1055
E02004965,Three Rivers 010,Works mainly from home,1065
E02004966,Three Rivers 011,Works mainly from home,1982
E02004967,Three Rivers 012,Works mainly from home,906
E02004968,Watford 001,Works mainly from home,1108
E02004969,Watford 002,Works mainly from home,1174
E02004970,Watford 003,Works mainly from home,1162
E02004971,Watford 004,Works mainly from home,1322
E02004972,Watford 005,Works mainly from home,1283
E02004973,Watford 006,Works mainly from home,1594
E02004974,Watford 007,Works mainly from home,2201
E02004975,Watford 008,Works mainly from home,1898
E02004976,Watford 009,Works mainly from home,2149
E02004977,Watford 010,Works mainly from home,1107
E02004978,Watford 011,Works mainly from home,1296
E02004979,Watford 012,Works mainly from home,1609
E02004980,Welwyn Hatfield 001,Works mainly from home,1615
E02004981,Welwyn Hatfield 002,Works mainly from home,1779
E02004982,Welwyn Hatfield 003,Works mainly from home,1268
E02004983,Welwyn Hatfield 004,Works mainly from home,1051
E02004984,Welwyn Hatfield 005,Works mainly from home,1174
E02004985,Welwyn Hatfield 006,Works mainly from home,1610
E02004986,Welwyn Hatfield 007,Works mainly from home,1553
E02004987,Welwyn Hatfield 008,Works mainly from home,1359
E02004988,Welwyn Hatfield 009,Works mainly from home,1429
E02004989,Welwyn Hatfield 010,Works mainly from home,1593
E02004990,Welwyn Hatfield 011,Works mainly from home,1327
E02004991,Welwyn Hatfield 012,Works mainly from home,978
E02004992,Welwyn Hatfield 013,Works mainly from home,845
E02004994,Welwyn Hatfield 015,Works mainly from home,1417
E02004995,Welwyn Hatfield 016,Works mainly from home,1234
E02004996,Ashford 001,Works mainly from home,1619
E02004997,Ashford 002,Works mainly from home,1527
E02004998,Ashford 003,Works mainly from home,1070
E02005000,Ashford 005,Works mainly from home,1393
E02005001,Ashford 006,Works mainly from home,1234
E02005002,Ashford 007,Works mainly from home,892
E02005003,Ashford 008,Works mainly from home,756
E02005004,Ashford 009,Works mainly from home,1749
E02005005,Ashford 010,Works mainly from home,1943
E02005006,Ashford 011,Works mainly from home,1095
E02005007,Ashford 012,Works mainly from home,1570
E02005008,Ashford 013,Works mainly from home,1199
E02005009,Ashford 014,Works mainly from home,920
E02005010,Canterbury 001,Works mainly from home,767
E02005011,Canterbury 002,Works mainly from home,852
E02005012,Canterbury 003,Works mainly from home,879
E02005013,Canterbury 004,Works mainly from home,769
E02005014,Canterbury 005,Works mainly from home,1165
E02005015,Canterbury 006,Works mainly from home,1163
E02005016,Canterbury 007,Works mainly from home,1214
E02005017,Canterbury 008,Works mainly from home,1225
E02005018,Canterbury 009,Works mainly from home,1240
E02005019,Canterbury 010,Works mainly from home,852
E02005020,Canterbury 011,Works mainly from home,770
E02005021,Canterbury 012,Works mainly from home,1300
E02005022,Canterbury 013,Works mainly from home,893
E02005023,Canterbury 014,Works mainly from home,744
E02005025,Canterbury 016,Works mainly from home,1356
E02005026,Canterbury 017,Works mainly from home,1394
E02005027,Canterbury 018,Works mainly from home,916
E02005028,Dartford 001,Works mainly from home,2131
E02005029,Dartford 002,Works mainly from home,3252
E02005030,Dartford 003,Works mainly from home,2056
E02005031,Dartford 004,Works mainly from home,1038
E02005032,Dartford 005,Works mainly from home,1324
E02005033,Dartford 006,Works mainly from home,954
E02005034,Dartford 007,Works mainly from home,1355
E02005035,Dartford 008,Works mainly from home,1291
E02005036,Dartford 009,Works mainly from home,685
E02005037,Dartford 010,Works mainly from home,1154
E02005038,Dartford 011,Works mainly from home,922
E02005039,Dartford 012,Works mainly from home,833
E02005040,Dartford 013,Works mainly from home,1222
E02005041,Dover 001,Works mainly from home,1006
E02005042,Dover 002,Works mainly from home,1120
E02005043,Dover 003,Works mainly from home,706
E02005044,Dover 004,Works mainly from home,868
E02005045,Dover 005,Works mainly from home,869
E02005046,Dover 006,Works mainly from home,912
E02005047,Dover 007,Works mainly from home,768
E02005048,Dover 008,Works mainly from home,860
E02005049,Dover 009,Works mainly from home,981
E02005050,Dover 010,Works mainly from home,1156
E02005051,Dover 011,Works mainly from home,828
E02005052,Dover 012,Works mainly from home,715
E02005053,Dover 013,Works mainly from home,672
E02005054,Dover 014,Works mainly from home,830
E02005055,Gravesham 001,Works mainly from home,678
E02005056,Gravesham 002,Works mainly from home,1069
E02005057,Gravesham 003,Works mainly from home,1193
E02005058,Gravesham 004,Works mainly from home,790
E02005059,Gravesham 005,Works mainly from home,1644
E02005060,Gravesham 006,Works mainly from home,1043
E02005061,Gravesham 007,Works mainly from home,635
E02005062,Gravesham 008,Works mainly from home,809
E02005063,Gravesham 009,Works mainly from home,1005
E02005064,Gravesham 010,Works mainly from home,1068
E02005065,Gravesham 011,Works mainly from home,767
E02005066,Gravesham 012,Works mainly from home,1293
E02005067,Gravesham 013,Works mainly from home,1041
E02005068,Maidstone 001,Works mainly from home,1415
E02005069,Maidstone 002,Works mainly from home,1541
E02005070,Maidstone 003,Works mainly from home,1589
E02005071,Maidstone 004,Works mainly from home,1551
E02005072,Maidstone 005,Works mainly from home,1488
E02005073,Maidstone 006,Works mainly from home,1810
E02005074,Maidstone 007,Works mainly from home,1393
E02005075,Maidstone 008,Works mainly from home,1446
E02005076,Maidstone 009,Works mainly from home,1174
E02005077,Maidstone 010,Works mainly from home,850
E02005078,Maidstone 011,Works mainly from home,1672
E02005079,Maidstone 012,Works mainly from home,1410
E02005080,Maidstone 013,Works mainly from home,841
E02005081,Maidstone 014,Works mainly from home,1185
E02005082,Maidstone 015,Works mainly from home,1936
E02005083,Maidstone 016,Works mainly from home,1183
E02005084,Maidstone 017,Works mainly from home,1425
E02005085,Maidstone 018,Works mainly from home,1670
E02005086,Maidstone 019,Works mainly from home,1258
E02005087,Sevenoaks 001,Works mainly from home,1143
E02005088,Sevenoaks 002,Works mainly from home,1055
E02005089,Sevenoaks 003,Works mainly from home,1211
E02005090,Sevenoaks 004,Works mainly from home,1009
E02005091,Sevenoaks 005,Works mainly from home,1285
E02005093,Sevenoaks 007,Works mainly from home,915
E02005094,Sevenoaks 008,Works mainly from home,2287
E02005095,Sevenoaks 009,Works mainly from home,1627
E02005096,Sevenoaks 010,Works mainly from home,2151
E02005097,Sevenoaks 011,Works mainly from home,2596
E02005098,Sevenoaks 012,Works mainly from home,2690
E02005099,Sevenoaks 013,Works mainly from home,1695
E02005100,Sevenoaks 014,Works mainly from home,1615
E02005101,Sevenoaks 015,Works mainly from home,1640
E02005102,Folkestone and Hythe 001,Works mainly from home,990
E02005103,Folkestone and Hythe 002,Works mainly from home,1358
E02005104,Folkestone and Hythe 003,Works mainly from home,783
E02005105,Folkestone and Hythe 004,Works mainly from home,809
E02005106,Folkestone and Hythe 005,Works mainly from home,1066
E02005107,Folkestone and Hythe 006,Works mainly from home,2039
E02005109,Folkestone and Hythe 008,Works mainly from home,1170
E02005110,Folkestone and Hythe 009,Works mainly from home,927
E02005111,Folkestone and Hythe 010,Works mainly from home,770
E02005112,Folkestone and Hythe 011,Works mainly from home,772
E02005113,Folkestone and Hythe 012,Works mainly from home,653
E02005114,Folkestone and Hythe 013,Works mainly from home,543
E02005115,Swale 001,Works mainly from home,316
E02005116,Swale 002,Works mainly from home,314
E02005117,Swale 003,Works mainly from home,620
E02005118,Swale 004,Works mainly from home,1040
E02005119,Swale 005,Works mainly from home,475
E02005120,Swale 006,Works mainly from home,730
E02005121,Swale 007,Works mainly from home,1895
E02005122,Swale 008,Works mainly from home,1240
E02005123,Swale 009,Works mainly from home,1762
E02005124,Swale 010,Works mainly from home,671
E02005125,Swale 011,Works mainly from home,856
E02005126,Swale 012,Works mainly from home,983
E02005127,Swale 013,Works mainly from home,1533
E02005128,Swale 014,Works mainly from home,1268
E02005129,Swale 015,Works mainly from home,1593
E02005130,Swale 016,Works mainly from home,1354
E02005131,Swale 017,Works mainly from home,937
E02005132,Thanet 001,Works mainly from home,1068
E02005133,Thanet 002,Works mainly from home,1070
E02005134,Thanet 003,Works mainly from home,811
E02005135,Thanet 004,Works mainly from home,729
E02005136,Thanet 005,Works mainly from home,920
E02005137,Thanet 006,Works mainly from home,496
E02005138,Thanet 007,Works mainly from home,866
E02005139,Thanet 008,Works mainly from home,870
E02005140,Thanet 009,Works mainly from home,938
E02005141,Thanet 010,Works mainly from home,983
E02005142,Thanet 011,Works mainly from home,616
E02005143,Thanet 012,Works mainly from home,821
E02005144,Thanet 013,Works mainly from home,500
E02005145,Thanet 014,Works mainly from home,988
E02005146,Thanet 015,Works mainly from home,909
E02005147,Thanet 016,Works mainly from home,987
E02005148,Thanet 017,Works mainly from home,836
E02005149,Tonbridge and Malling 001,Works mainly from home,2099
E02005150,Tonbridge and Malling 002,Works mainly from home,1654
E02005151,Tonbridge and Malling 003,Works mainly from home,1910
E02005153,Tonbridge and Malling 005,Works mainly from home,1283
E02005154,Tonbridge and Malling 006,Works mainly from home,2432
E02005155,Tonbridge and Malling 007,Works mainly from home,2772
E02005156,Tonbridge and Malling 008,Works mainly from home,1164
E02005157,Tonbridge and Malling 009,Works mainly from home,778
E02005158,Tonbridge and Malling 010,Works mainly from home,1431
E02005159,Tonbridge and Malling 011,Works mainly from home,1203
E02005160,Tonbridge and Malling 012,Works mainly from home,2550
E02005161,Tonbridge and Malling 013,Works mainly from home,2042
E02005162,Tunbridge Wells 001,Works mainly from home,1856
E02005163,Tunbridge Wells 002,Works mainly from home,1683
E02005164,Tunbridge Wells 003,Works mainly from home,1704
E02005165,Tunbridge Wells 004,Works mainly from home,1388
E02005166,Tunbridge Wells 005,Works mainly from home,866
E02005167,Tunbridge Wells 006,Works mainly from home,1766
E02005168,Tunbridge Wells 007,Works mainly from home,1944
E02005169,Tunbridge Wells 008,Works mainly from home,2201
E02005170,Tunbridge Wells 009,Works mainly from home,2278
E02005171,Tunbridge Wells 010,Works mainly from home,965
E02005172,Tunbridge Wells 011,Works mainly from home,1874
E02005173,Tunbridge Wells 012,Works mainly from home,2321
E02005174,Tunbridge Wells 013,Works mainly from home,1278
E02005175,Tunbridge Wells 014,Works mainly from home,1509
E02005503,Breckland 001,Works mainly from home,991
E02005504,Breckland 002,Works mainly from home,1109
E02005505,Breckland 003,Works mainly from home,715
E02005506,Breckland 004,Works mainly from home,807
E02005507,Breckland 005,Works mainly from home,921
E02005508,Breckland 006,Works mainly from home,1030
E02005509,Breckland 007,Works mainly from home,598
E02005510,Breckland 008,Works mainly from home,776
E02005511,Breckland 009,Works mainly from home,635
E02005512,Breckland 010,Works mainly from home,1282
E02005513,Breckland 011,Works mainly from home,1170
E02005514,Breckland 012,Works mainly from home,695
E02005515,Breckland 013,Works mainly from home,980
E02005516,Breckland 014,Works mainly from home,1018
E02005517,Breckland 015,Works mainly from home,261
E02005518,Breckland 016,Works mainly from home,902
E02005519,Breckland 017,Works mainly from home,511
E02005520,Broadland 001,Works mainly from home,1102
E02005521,Broadland 002,Works mainly from home,1259
E02005522,Broadland 003,Works mainly from home,805
E02005523,Broadland 004,Works mainly from home,1261
E02005524,Broadland 005,Works mainly from home,663
E02005525,Broadland 006,Works mainly from home,1409
E02005526,Broadland 007,Works mainly from home,759
E02005527,Broadland 008,Works mainly from home,1504
E02005528,Broadland 009,Works mainly from home,1220
E02005529,Broadland 010,Works mainly from home,546
E02005530,Broadland 011,Works mainly from home,660
E02005531,Broadland 012,Works mainly from home,720
E02005532,Broadland 013,Works mainly from home,1342
E02005533,Broadland 014,Works mainly from home,1465
E02005534,Broadland 015,Works mainly from home,1078
E02005535,Broadland 016,Works mainly from home,1364
E02005536,Broadland 017,Works mainly from home,1027
E02005537,Broadland 018,Works mainly from home,752
E02005538,Great Yarmouth 001,Works mainly from home,927
E02005539,Great Yarmouth 002,Works mainly from home,923
E02005540,Great Yarmouth 003,Works mainly from home,586
E02005541,Great Yarmouth 004,Works mainly from home,311
E02005542,Great Yarmouth 005,Works mainly from home,333
E02005543,Great Yarmouth 006,Works mainly from home,350
E02005544,Great Yarmouth 007,Works mainly from home,303
E02005545,Great Yarmouth 008,Works mainly from home,484
E02005546,Great Yarmouth 009,Works mainly from home,404
E02005547,Great Yarmouth 010,Works mainly from home,669
E02005548,Great Yarmouth 011,Works mainly from home,362
E02005549,Great Yarmouth 012,Works mainly from home,495
E02005550,Great Yarmouth 013,Works mainly from home,665
E02005551,King's Lynn and West Norfolk 001,Works mainly from home,426
E02005552,King's Lynn and West Norfolk 002,Works mainly from home,796
E02005553,King's Lynn and West Norfolk 003,Works mainly from home,717
E02005554,King's Lynn and West Norfolk 004,Works mainly from home,603
E02005555,King's Lynn and West Norfolk 005,Works mainly from home,786
E02005556,King's Lynn and West Norfolk 006,Works mainly from home,627
E02005557,King's Lynn and West Norfolk 007,Works mainly from home,256
E02005558,King's Lynn and West Norfolk 008,Works mainly from home,648
E02005559,King's Lynn and West Norfolk 009,Works mainly from home,543
E02005560,King's Lynn and West Norfolk 010,Works mainly from home,503
E02005561,King's Lynn and West Norfolk 011,Works mainly from home,656
E02005562,King's Lynn and West Norfolk 012,Works mainly from home,824
E02005563,King's Lynn and West Norfolk 013,Works mainly from home,831
E02005564,King's Lynn and West Norfolk 014,Works mainly from home,1250
E02005565,King's Lynn and West Norfolk 015,Works mainly from home,819
E02005566,King's Lynn and West Norfolk 016,Works mainly from home,1096
E02005567,King's Lynn and West Norfolk 017,Works mainly from home,968
E02005568,King's Lynn and West Norfolk 018,Works mainly from home,918
E02005569,King's Lynn and West Norfolk 019,Works mainly from home,894
E02005570,North Norfolk 001,Works mainly from home,604
E02005571,North Norfolk 002,Works mainly from home,650
E02005572,North Norfolk 003,Works mainly from home,582
E02005573,North Norfolk 004,Works mainly from home,560
E02005574,North Norfolk 005,Works mainly from home,775
E02005575,North Norfolk 006,Works mainly from home,934
E02005576,North Norfolk 007,Works mainly from home,628
E02005577,North Norfolk 008,Works mainly from home,664
E02005578,North Norfolk 009,Works mainly from home,656
E02005580,North Norfolk 011,Works mainly from home,524
E02005581,North Norfolk 012,Works mainly from home,919
E02005582,North Norfolk 013,Works mainly from home,716
E02005583,North Norfolk 014,Works mainly from home,907
E02005584,Norwich 001,Works mainly from home,1155
E02005585,Norwich 002,Works mainly from home,1047
E02005586,Norwich 003,Works mainly from home,1940
E02005587,Norwich 004,Works mainly from home,920
E02005588,Norwich 005,Works mainly from home,928
E02005589,Norwich 006,Works mainly from home,1110
E02005592,Norwich 009,Works mainly from home,2246
E02005593,Norwich 010,Works mainly from home,709
E02005594,Norwich 011,Works mainly from home,2206
E02005595,Norwich 012,Works mainly from home,1591
E02005596,Norwich 013,Works mainly from home,1149
E02005598,South Norfolk 002,Works mainly from home,1707
E02005599,South Norfolk 003,Works mainly from home,1173
E02005600,South Norfolk 004,Works mainly from home,913
E02005601,South Norfolk 005,Works mainly from home,684
E02005602,South Norfolk 006,Works mainly from home,2357
E02005603,South Norfolk 007,Works mainly from home,2146
E02005604,South Norfolk 008,Works mainly from home,1373
E02005605,South Norfolk 009,Works mainly from home,1865
E02005606,South Norfolk 010,Works mainly from home,817
E02005607,South Norfolk 011,Works mainly from home,1853
E02005608,South Norfolk 012,Works mainly from home,1109
